user_id,parent_asin
AERT5NCYCXIVJICOP3VJM2ARUJTQ,B00FB50SBU
AG4PV4OW6RTJU2NEZ75VMUTE2UUQ,B07G5ZG3Q4
AHMDCCIY2ZE4YHPMIPOSASIKL4RQ,B07S1582YY
AF5WGXXX4SL4PKFN7AU23HDQWVRQ,B0C32T31QP
AHMNA5UK3V66O2V3DZSBJA4FYMOA,B014FBJMVW
AHTV22XCEITN6NDZ6XFFB3P4SW2A,B0C1CR7FN5
AHRI7CWKARD3MGTIDO7JAN5TT65Q,B084T3RMQ6
AFTK7CO4WDXAMQBL2DZF6ZAOYHXQ,B00WKRZSEO
AF2K2KCW6BWLWB4TYTEB3KTICQWA,B00UVSJU4S
AFUOGVGBKB2PYSHBVSN5S3ZX3ORQ,B0B2WN8222
AHIC5S5WEMJBL4CTQTEQMMPXYHOQ,B01M0SFMIH
AGUDWFY72RE7J7HDJQWVS2PHC5YA,B005M08NE8
AGALD5WHWLPKVHJO5X6P57MKGGNA,B015WCV70W
AGTSZLONL6EXIQT3GYLXNUX5SLWA,B08GX2W7Z4
AFFDUGYS7IO3QKZXVQZZJB32WO4Q,B00WSLWRAA
AFVAQNS4YKD4MRASLOOQWO5HSM2A,B078KSHVCS
AGUW67WDFOP5GPEJV2RBIBQ3FX3A,B01LW9B75D
AFKYBDRQBIK2NOMX6JVSWCNEGPTQ,B0C4LSZS57
AE5HIHYAFOI7GSZ6E2TETMHFJYXA,B00BUSDVBQ
AHGSO4HX37R7YEUBOTCOMUPIDQPQ,B00HEEOQBO
AHV565CDPKWOHTZI2TURACENZH7Q,B007IMPMW4
AF3EQZTLWP5VGWEDI5MR27HVCDXA,B00JO6RO8C
AGPUB4A5SS6DGOUK3R4CT7EWVGLA,B01CCMUN8C
AF23Y3SXPT3CHHTTBKYEF7YPZDPQ,B0BXYGD4GG
AFPKFBGR456FVOCMEYKMVYR7GXRQ,B01L3VEC08
AGEQI5OZD7JWXVRRGXBO5ZRN6IUQ,B01KNFEOX0
AHFMXBF2WIOXHLW7TC6ZLRYTKMNQ,B013JZCAZK
AGD4K2MDGBYB46QJ3WDM7CM4PZQQ,B0BGS23YKX
AEYUQS55KR3W34NWRZDVTWQ6XDJQ,B01CCMUN8C
AGYZBUXU6C6TK3WC5B3PPO5WEDUQ,B08DBDSVBC
AHNN4OIGZQZERZQ5XMXNKPIC7MLA,B0BZND6YQR
AHOQKGUAJE4QPW6CGRWRGPBMCNCA,B008J0Z9TA
AHBT4BVDWUV72VQPGJ47I45HS7IA,B088C3ZJHV
AHZJLVM7KEMZSGMUECTBY2N2YX3A,B092K1Z84G
AHDTUESU4W74YK7O6NGK7EWYKYCA,B00CD4221G
AENZAJ2GFKSMTMLQ2LB7F6QXERXQ,B0753P1GTS
AE4KS5HASFUL2W7OZ6O3AZHODDFQ,B075B5T7L5
AHGUC4LHWWWBAFABYVTMH4SBGVZA,B00WMLUZJ6
AFAUWZ7UWE5SUBAMKIX6SOYKSZOQ,B008J0Z9TA
AG5RBMVJH3GZJ52LDNIRUZFLFV3Q,B09D5D6PXR
AGYQYZDPSWAL7GZM3RGVH2KMT5LQ,B086GSYZP2
AHUYKE3GTPOBT2DYIAT2X2CWMN4A,B0BCTG71RQ
AEQO5A5DZ6YMCTIMHUOF3TNCNWEQ,B071J3PFJJ
AEICZA2F2ZMIPUSJSMPUOGISO4JQ,B078CQSHDV
AFREAX3KG27KT5F2RRWNE6VFRFXQ,B0BP588GZS
AEFZXWBSGAPM5YM3JUOFW4QU6EKQ,B0914FVW5Z
AGBJUXO5H636NIYOXYDP657R23ZA,B00GXXJF72
AEG2LSVDML745RXJNVQK5ISEBUIQ,B0BHWQ3H17
AHFIAGFFJBN5NWC4AQXYS3VTGHBQ,B0C1CR7FN5
AETQIQNAXOPSL3IPTS7KCVBK2VVA,B07CLBNM1C
AFTFTELIBDKCLUWMLPKED6NDVMUA,B07BRQPVFZ
AH4MZCUTDMTZ6H5AEG2DOZY34QJQ,B07P16JC5W
AGYE6UZ6NO7CF62YAMXUTCJHVVRQ,B0759HL7NS
AHMVLFWWQMHQJ2HPIBQKAH7AH7AA,B0B6QVY9VB
AHFA6PQ2XNJOOD67XEYRV6WNW32A,B0BVH24H94
AFLIOVC2FNCQBXS4ZIOLWCJFMYRA,B08SCF2HC2
AGNJDZLZH2DFZ3IEVXEDS2E6GIFQ,B018H3B280
AFBV3KU7JDDRCWGN3NMZK7LS2CMQ,B0BGNG1294
AEJOWF3GRQVTIBXZMRFVXTJE6D5A,B07FTSFGXH
AHUMP7FHYRIBO5LFIHY2YP3C4MVQ,B07CKD3MD9
AEW737SVGCVBJCHG34SLJPPQBXPQ,B011BRUOMO
AHAUX4CF4BGPL7J2ZAR3K66LQDGQ,B00JLV4BWC
AFVWJPVSXFKD56Y3LA7WDNY4E4HA,B00OUUX058
AEVVUQHJXUYUKFHVDIMBRKHZ57ZA,B0BN74ZJDK
AF34FQFSMNIYKNUI4E6UHPJ3WAOA,B0949SYKMX
AEEI4PXRZT6OG7DQQHSI2V6EGJ4Q,B08PFW1S1V
AFX2DF7C7BR53XHB27TW74LAR6UQ,B07HRFLB6Y
AFNJOOG3KXHOGVB5TNKSIDWBSHCQ,B00UHIN6E2
AHG6KUU74SNJSJDDK3JFSIG5SILQ,B004HKIB6E
AH424HLVKEVIKN5UTSKP2IBSBCZQ,B0BBR3YMWF
AH7W42LYLVI2DS5IF3SB5CKPXBDA,B0087BDWBI
AE7VKHREWIJNK65CQLRTPTIJXYFQ,B08F6GPRH6
AHKPNOYZHGK4XR4OJQ62BPURVKOA,B081J66FMF
AHV7WDGZNRPFJ7ZTD5TNAM5N5ZDQ,B0BGNG1294
AF2UWGG42SM542BM7HQHAW6KC5WQ,B07KF6WSL8
AG3C2WVSJXCIRRTPS7AXJOHYO7OA,B00JO6RO8C
AGYNPZM3W54EX4GURQLXCNJOT6KQ,B00EQT0YK2
AEKEDV6LSTN3A36OGSRR7MIFCJIQ,B09472VM57
AHY2P5AWKTEV7RXV73QB2WXKMWOQ,B081R1QS8K
AHTCCF34OIWFHWN5ID6VBHQ2MYCQ,B0BL4X7168
AFRT43YKHA2L7FIZDGJEVBWJ4X6Q,B00OAJ412U
AEDAQDHQQSXHJQ4EOHE6SWYFUNWQ,B01A0MTS3W
AEZAOK4FGXMYDE2R2LNGY26AWRNQ,B0C2VZS9YP
AEC5T2QB7Y5JGLZRGZ3YD324OUHA,B005LZX88A
AFQ347SHH55EMQSIW23PPHGT3FZQ,B0CCQHH8Z6
AGJXJLMIGWK6AKJMN3KX4RZWZV7Q,B08DPP3T9Z
AHXC7JEUXRETZUDFXR3SAD336P7A,B095JX15XF
AHZ33AU3BOS5QDS34N6R37OI2BXQ,B0093H4WT6
AENBCJ2WFYEIMJQBNLZIH2TGTYFQ,B01DMNQ9YC
AEOSDIGZC3LUI3Q6OKELUTCLG4AQ,B0795DP124
AEACBN7FOBQLIKTLCWVKIZIVX5XA,B08KGF1DPF
AE5IVMGHPCLTVLKG6W2AUNPSCLSQ,B07GM2J11Q
AFNWIX3TBGZLELLDFNYCPWI6HHUQ,B00WKRZSEO
AE7BM622FPNONA4T66UZWUEVBW3Q,B0BQ5JTZ89
AGPLVLA6NKKKYHD5SG3ESHVMCYIQ,B0989LC3Q5
AE7JQ2HOIC5Y7TKX4PSAOYR3P2DA,B06ZZCZS7R
AEGNJNEZ54XG5TTG4XTXLCWJL7LA,B0BPWG9DBX
AFZBQ67FAA3AELRT6K5HU3C7YLFA,B01C5JZ3QY
AG2DU57MQB5RVPQV7WA4C3T7EYJQ,B00DS4G2AW
AHK3O4DG6NG5BHQK6IH4V7Q7JRYQ,B078CQSHDV
AHHP4MEI3EKYUBOCBL36CTI3JRTA,B00GGVPKKC
AHXSXGLMQEAWSRFLLKEP7ZBSD37Q,B00H8JVHZI
AG63ST4ZQVM5EHYGTJ4XQR6NIPPQ,B098VHF5X1
AHEL7236WOEYEARYMWTDB2X2PP2Q,B0058OU8VY
AFTUC6LS4FZSJVO5AYBVVSI2LZDQ,B00OUUX058
AEAJGVYGMLBO7LRYA2YRVLNT6KSQ,B0C36RFC6D
AHX3B5KCQATHPJWMDMIGXYKFST5Q,B08FXZJSXV
AEXDQLHXY7VSNND75VZSLMANQDKA,B073JWXGNT
AGY5C5IMHZKFWRD5F272OGWDZSUQ,B0BNCXKX3G
AGPDIU3OKHJE4KHX6W6TPDON5F2Q,B0BZLBL1L9
AFD7BNYCUZIPQKYPVYLITZ6ZDHDQ,B07FP8VLXS
AFTRFO7OXAECNX4HPPIOSQOJLNRQ,B07C5QRJZD
AEFOESETOSY7VXNIURV2PYRYVG2A,B0864SF4GC
AG3JIVAZB46TZPGTOJ6VKNH4UNBQ,B01IEKG402
AF3UM6OZF3TD4FKPUGRPOF4EPNWA,B01K8B8YA8
AFX2P6OI5QRGB3WGC7GXQQQNXX6Q,B00IVPU7AO
AFRMQHZMFNLTWDMUBDUHRAPSZ2EQ,B01K8B8YA8
AFLKGKCTS3DKJYXG2JBAVGKDY3TQ,B003NR57BY
AEBJQHEKZPBDJ4EEKZBURAN5EMLA,B0C3TF6XZZ
AFILRJRO5TGWI6FXQPN7DCW3SN7Q,B0BJ13Q5JG
AEEEIYMXKNWB52FIWPEDF4FAMZ7A,B0BGCDYQQY
AEXT33I4VEZTU72O62ATPZZP445A,B0BNZ2785V
AEVVKYAOCRDXOFU3J3TT2RDZBVVA,B07718V6S8
AEZKLZWEU7MUJ4V2VK4FCEXJSROA,B002XQ1R7Y
AE5UQLKEOFBMUANPNXDEFNVORJCA,B01IDA4G3K
AEW737SVGCVBJCHG34SLJPPQBXPQ,B0C5PHZ4QS
AEWQOUZRFZDOEKD2ZK2LQ3PFMYFQ,B00VDVCQ84
AHUUJ7E5UWRSVD4S67Y6DL5TFS6A,B08L5M9BTJ
AHGJ7J46MQHMVGKGLBXFGTQFNHOQ,B001DZFYPW
AHOWQGG4WRZH4P36WLDDMC5FY4BA,B00JLV4BWC
AEV6WAZLVXM266AJYXQP37BKKQJA,B005DIBHCE
AH4ATZ6S4ZNERMP2FQGZIO6O4KAQ,B009UNGYHG
AEXDQLHXY7VSNND75VZSLMANQDKA,B06XX29S9Q
AFGBISJKX2CXSQDDSZGPNDTJHUGA,B0C2HWSXNL
AE76DWANJ6SNOXQ45G3LTLOLEGSA,B09YQXGDQ3
AGAPCO7R7QHSLTSADCBDJCKGRLSA,B00WSM6W8W
AGT46HVOHTI5CMCZ4TGFKYNVNW2A,B09YT6LNXP
AHJJIQQ5NEXKCA7UGFZ7NJEEAQYA,B08TFRX9LM
AEID7AYVXQDEIPKGXMLVTWZZ7FXA,B0BS3V1QBY
AHRGF6F3V3NEUNMWWV7XP4ZNQEEA,B00007056H
AHNUJUQUHROXPNXTF6OLAZMVCYHA,B0765YZMVY
AH7KUHFPD2SO4PZCNXVSY3XRLTFQ,B01GR95HTQ
AHJOI2JU7WF3FCUBPNPEDJLMFHCQ,B00ZVJAF9G
AGEH5SJSEKZNT2XJYRBF3CG4IRCQ,B0781VN7W5
AESZEWDS4IN4HVUOFFTJLEFI5MCQ,B01DDIAX1Q
AFW7RRPM4R6EHSFP7GSPCNJ35PWQ,B009RVUYAY
AEN2XCIIJUELRDXS6ITHHLTA3FIA,B07CPL8QQ8
AHV3ZVSY7TO7SIZYKW4YJVGCXKAA,B00K34HUKQ
AF4NGBTX3R2MXUQN6STPWS24C4JA,B08STSQNG3
AFEPK5KSLNO3LLZLRHM5AOGARGIQ,B0BMJ89V4P
AEME44E5WHCTBDQV2G5EG665ZGGA,B0B2Y5WYRG
AG3LEVUC5BB6FBSW64S325JOAZ7A,B08MRTZWJ5
AEGXTOFLZ4GUQ4HJ6DFXLH5ERGEA,B0BB6R89VF
AEVMRLM3SY7CPJJXU3CBA3LU3AZQ,B003WGJYCY
AF5SRO6XX5W5TCYWUFA3GXXCOB2Q,B006MUMLK4
AEIE4AKCRIVPF5N3BUEHZ7XVBXMQ,B0C77LKF4F
AF36PECYX6RXW43VEITQHJLQJQAA,B0BDDXWX5T
AGHD4YB2JSCCNOCKTDIXZS3ZM5YQ,B001CQT0X4
AEISNVQPHSYGT3WRE5J3WR23GMVQ,B00KXTZ3BE
AHLA7RMM7AXQCICGOTXJ4J4HUEMA,B0BS2TMK39
AH7KUHFPD2SO4PZCNXVSY3XRLTFQ,B00029MTMQ
AGRSUBZKZOVNALR7CSIP5VJKK7IA,B0CDVW2RNG
AFS3C7HEBI2ELXXZGCLQXDGLK4EA,B08DDD2YNV
AEEZQQ6IFEOVTM4AGMY7VW5G5I2A,B0BSF17PM2
AEX7C2NTC52KY7JGGMHAXIHL7QGA,B000I23TTE
AHZMFPCY63TNF3ULGBQZKZACFFTA,B007PTCFFW
AENL5UR65X7N4Y4J5DIFVV2ZAJXQ,B09KKBLNVD
AHSYK5CYNKWX73AFS3E6VZJBAKGQ,B01K8B8YA8
AHJ4KBKXTNCJGR6SYWV5HR4NNPWA,B01M7VOJFW
AHAMTKSKGBUHNENM5ZTXAIVX2RPQ,B07S764D9V
AHRDBHWNX4P3W7JFT7GPZGCS3MSQ,B0058I7CVE
AFNW5IAIJEQ3PJD7RNFKAQERGIOQ,B07SDH2Z56
AEBNDHJJSZXWZRVW63ELWOPXPNOA,B07CH2V7WM
AGU2UNSH5J2RRBYO2V44RFXG4HLA,B0BXYXD1Q2
AFSGGXCWOV3YMU3GQJK7EAKLCQTA,B09V6Q26GD
AG7PVMAQVVXTB2XWZ3MPZ6RKMNNA,B008J0Z9TA
AHKFEWTFLZWUVKGBWJ2EQYCUV7QQ,B00YYDHA9S
AHKXSW7UDTNGABW3SC56HAPQUNOQ,B08HKGXGML
AHS5XE3OTOHO3DUON5BS2WNMDPFA,B003O1UYHG
AFJ6BNKTPZQXGEOAIOMMCSESJS2A,B00FE9R4DI
AG5DSKVIF7LP57CVERJ35CMM6KCQ,B083JFTZMN
AFXXQZP4V6EMO5ES5PKP4BPMQKWA,B0B59QBY9G
AGV66CLUIXUZQ55NQJVXDKRZ2NVA,B011BRUOMO
AE6M6U5MUFHQVL3G3IPOXWTEMRXQ,B00U3FPN4U
AFONDOIICM2TXAK35BON6RHVDZIA,B005LZX88A
AGYAEVOMGHEDXJBRT2URFA53UBGA,B006JH8T3S
AHPSZ3NH4ETVFEHVOUKDE4XSDXFQ,B014TUZ92U
AGV66CLUIXUZQ55NQJVXDKRZ2NVA,B00Q64O4KQ
AFHCRWUO3OUVVLQSJU3NY7QZAXIQ,B004OVECU0
AEH6WQXNWZQA3ZL4T4LMXZ4OGW4A,B01NAHJFI0
AGWTNYIKA7XUGPQWTU53DXUILURA,B07BRQPVFZ
AGWPYUXR43CM7C5CYUE4SUEC62QA,B08Q2RBN1C
AHQUW4WT7RGDAEWOMG7FZ3EKMINQ,B07HB9Y8S7
AGNVIQ3HZPSJ2GCMX47TAURAPZWQ,B00RXEWOAA
AHPFWWPV52EAW65CDWOLANFGNGTA,B00YZ5Q7X0
AHUYPUYUAAZU4ZYHFE77HYSVPHNQ,B07TRZNXVF
AG44UYFDZHI6FRBQSLDWOGIEOY4A,B009RVNLW2
AHYAO24VSRJF47XSA3XNLHHDE4VA,B01NAQA1BA
AF2FN7EATPCLA3L7AZKE7TSMITIQ,B0856W45VL
AGWWLBKLGSMWQS44J7SHLDVFLLBQ,B000WYVBR0
AFPARH3CAINAM4D64X35ET4MWKBA,B0BD6RLN5H
AGTFVONRLZXGWME4JQCI45IUT6KQ,B07QWPVZJY
AHCTK423CB7DZFBZ7342JVBBICCA,B07CZ2PZJM
AHEAWXZ7P75OLPT25RKZYPW4HKSQ,B0BRLZFYTJ
AGTVZ7ZSDMTEDLMJGZRC7RFJNDWQ,B004G60AD6
AF646NSP5NT747YGMYOVOOEHLSIA,B001EAQTRI
AED56QKN2GUY4LUD54YPO52MSJUA,B01IEU7UZ0
AFAF6XEWUPVRVXZPVPA4NQE6RWQA,B077V2BF3C
AG33GWHLDNQB4A7KV622GKAV6MRA,B098VHF5X1
AEF6JCRNDGWYLCMF73UPIOHXVZXQ,B00OUUX058
AG6EPQ26MM4UZRTADWZGSRTW4KTQ,B00EWCUK1Q
AE7YRDFFIKDEU7L7OINAXOFXDJWQ,B0C6DDHVNP
AH7LDXK3GT67FZKMRW7MP477DJVQ,B07CRQDTKM
AEXCDM5BRCWEFVUMHEACJXBJYQLQ,B09W927GSR
AHXN7CRPME4QXQXYI2HPKFDOAEGQ,B00DI12KRO
AHCHW2CQHUSBPPNXHFE4RPGIXXDA,B01MYMMZS1
AHVCET6FYRQHLJTXLHYH7AFMBYLA,B0929SSHPR
AHU5OPIFOQ7SOHC7JBY5KLTMBZ3A,B09SW3C199
AEOTWG667CGEIHYH33COIX53Y25Q,B082M94GY9
AFEOEYW54IK6FLR22YGEVRFD4FPA,B07QXVCFD1
AHA2PDOLPVXZ7OGDCOPC6GYTZHYA,B0BRLZFYTJ
AHLWDPHRUYSNO36RFDFFLIQI45YQ,B07RWDZ3HG
AF5PPH6ROODD3DB3J3S5WCO36HXA,B0819PCPBV
AFDWZL2OJPDIAYOHGU2HWCB3W3NA,B01K8B8YA8
AEUQN6UU3OXWOTIKT7QQJN2TUOQA,B0BR9SP7QW
AFFWZXEWLW542LX2CGKNCMDJY7IQ,B08RTN8KZC
AE3AKECTZ63CFTWIKIA46KKRBS2A,B07K7ZZJ21
AF5UZI7RXKJMMD4D7FYZB5X2O2XA,B0BYYJPGQB
AENIHPVOTKHBQKH7RWXEBWXTG5PQ,B00WSLWRAA
AE5N2QQLJVLEBCJBLY4ZMZQQMUNQ,B01I2JJ7BI
AHEL7236WOEYEARYMWTDB2X2PP2Q,B077W8JVFY
AGRKZNFBO57TBQRFRLJKKCWWNEZQ,B0716CT9FS
AGVLJEBWOL6FWGBMKXTMQR22RKKQ,B08L5M9BTJ
AGPG7SPLZZ7RMDTINTOQBTKQD6GQ,B0C68VS6LH
AHU4DRYSASSQLSLYDTTF7KSCEYFQ,B07PWCN4LC
AEU45UNLVJWIUN2LW5WDR35JWMHQ,B09XBT6DS9
AE3ROSUFQMZSUWMRUGOEBKTGWCZA,B08HTNLS6N
AESBRAT6ENBPTQKW44C7DPDGPRRQ,B07KPTQ9FS
AGDFYCK5ODF5DLQOLJAJCUZADNGQ,B011BRUOMO
AEWIHFQVSLYEMZQLZ742VKF3YFZQ,B0BL836RW1
AFUTLSQ42PPPGRLVQMJSSTU5J73Q,B079Z981R2
AHV4OO3ZSVBRV4X5AXDRZEGIXD5A,B01HR9VS4I
AFFFBWGCZLYUMY2Y6RGYTB5WNTJQ,B00BX0YKX4
AHS3MEWLFIYL52QKN2652GHGQHYA,B0BW977TR3
AGNCLLMDT2NJ2LMIZ7KTYURUHR7Q,B002HWRJBM
AE6BYVUHZCRER7JBO5CFHJEOHAVQ,B0039BPG1A
AF5NIS4TXXSBEMA4SLTJLTRJENWA,B08MWHSF8M
AEC34Z2RFNOG3YGN6I23NVD63PGQ,B09DTPZBJ2
AFWGOL4HC2HORU35HKAMYCVWURKA,B08CLNX58K
AGGQI36PIBOLDSBASEFUXNAED3UA,B0BHMN1T7B
AGBTE74ZO4OJ7BBCLCYBYCDJGWZA,B08V9VN5Q6
AG5R5QTH2OXPANANBDDOOG6UUR5Q,B082L3TZVK
AFSMR4SVM5G2JTFQMBOZD7P6225Q,B011BRUOMO
AGQEY7UM4FQ43SKQ4RAJL45BVKZQ,B00D68ZVY8
AFBR2NTFJHSHD4BZQ23RKYQXUHEQ,B0BYYJPGQB
AG752N7UMD6EUFXSEZXHNFTHQG3Q,B09XWXHRJP
AHNAMMDW66TYKC4HTCQKWNIXWN5Q,B00TS6JL4S
AFTLLHO4PXXOMHAJKJJ66BDV3TYQ,B09XK1CZYZ
AF3RFNQUMDXMZZ6P6IYHBISA3HIA,B09N5LVWH7
AESCNPP4WOYAPKE2HI67XXXF764A,B08KGF1DPF
AGF5RT4SE5POFXSPOCPD7URZPRAQ,B0BZLBL1L9
AGFU2TGLL2XCGYSPUXJTB6URMZ2A,B00TQEX8BO
AFQHSDJPROTYSPN3KN3S4PEK7NFA,B00RH46PDS
AG6URUZFUDVFKLM7MXR3GE7HUEOA,B01KIOU4EO
AGK3ACAA4DW7BZDTE55EFFUGG4RQ,B00OBRE5UE
AHYEHDOKCGEFZWIL2ZAV3LBKCAMQ,B00B71NRI8
AFRED75BJL3EEDNLHBENCGI4FWGQ,B007TISRBK
AFNDK3QUK4QHLRD7FJ73U4DKYNDA,B00MUTWLW4
AGUUATYUHQWXGBZMFHCOI4NYJUVQ,B07VXDV8CY
AE5VG2UBKB6K357KAMBBXRM3I4YA,B07Q465CFL
AH33IRCXWMV2PDQPNVBP6GEHSFBA,B083PTGB7G
AG4ZLTRHVAZRU33BPY5Y643IZXPQ,B000WYVBR0
AFFJ7H4P277YRPWTBAC4JBFER74A,B0BDT4L4FJ
AFOMOTPO2DXNEVOWGRZPFSDNPKDQ,B0C1J4XGB1
AGDFCB66BXLD7ZBHNSSO2MQ2KIUQ,B0C9LYJSWN
AH33YD2D2VNR4IP3KQ5WO7C2ILXQ,B0BNNRQK1J
AEOXA5GPR6RSNQZDCXCABUBOAB4A,B004RDWVUS
AF4Y7JK4QZEKEVZADMHB7YRTDSWQ,B011IH6MBO
AG2V6UPI2RYXFSR5I7SJGWQBOU3A,B08W5DVNTN
AFA3ITNGLZVTJ5OJKIK27AXTKINA,B08DMXDPW5
AHIAWMHHLHL4NFD3VDVOO2Q7DFLQ,B01GW7YJTC
AFCWPO23NJUDE2XHXFB6MFNJOB6A,B000CKVOOY
AHZKCUB3C5QAUNSYPI4L5IE4Y45Q,B0BDF1MVFM
AGMWACNMAG74AXBF7IJ22IOZSZPA,B08HXZ6Y2X
AF4RLLB3RRVFO2UV6FE22MHHCIJA,B0032PHZ1W
AG5LC5HSFYGJSK3AQGHEFHKX6ZWQ,B00WKRZSEO
AHAVCFOTFNN35BQT3SJ3F5BRPCGQ,B00IF0JAYE
AELDN2YC2T7ZADN5LY6WW37IOQYA,B00TAEKUL6
AHUBELWZNGLK73IUNGPJ5CT3PGOQ,B015YF5YIS
AGPD3XHOYZF5ERHBGI2UWQCJDVWQ,B013EKI2DY
AGKM3KL5I2PWOASVMXG2CA3RACLQ,B0777SJZ55
AFMWJJHMJBG7NUU7UAV2BHG2DGYA,B01CCMUN8C
AGRQCDTGV73XFLWO34MJGIDKSH3A,B00OAJ412U
AF645HKHKCO626U3MTEI7LJYXDCQ,B098L1QK3G
AFHMXOO3EZQ7QT27SLCGVRTB7WNA,B0B5FV2J3S
AEM7GPBL4Y7H3ZCNPJUB2OW3ATNQ,B00E98O7GC
AF3ZKBNZ2ZVH7CN7VP6Q5D3MU3QA,B011BRUOMO
AHXAJJ5Q4XU3OPPROX7V2SDYLAYA,B077BQL5G2
AHEARM2RZHVCURGY6UJJXS6Y4A7Q,B07B4P7CXS
AEOTFUORPF7YWXSAB2YB6W5HRTIA,B07GVWH35S
AEKHYL5EHGYWMZ3XNMVQA3XTJR2Q,B00L0YLRUW
AGHDYYYVQTSZX6XAZGCJZD5JL4IQ,B00OBRFFAS
AGLGKDWYUI3QG54WUNJ7EWYXXHLQ,B08HKGXGML
AHV2RT7NNNUUREFVM46ZI2W7O2LA,B00PDLRHFW
AEOLMHW3TRJM2F7ICEUMSVIZ3JRQ,B0BCTG71RQ
AGA3RO5BDDWU7KVBQHC76N7JDN4A,B094NDM6ZH
AHNNCLI354K75P6MICKVQJVHKP3Q,B0B4SWZTZ1
AENL5UR65X7N4Y4J5DIFVV2ZAJXQ,B0BVY4JVNG
AEY6N7QEOFJ5YJKAMARFN47GM6TA,B0BXYXD1Q2
AHSED33VJHN7RMEJXUQZ23PH4N4Q,B00Q64O4KQ
AGZT4V4MGYRKJH674GICUF7YTWUQ,B015WCV70W
AHVYKT6XKZJWNI3JF7P6E5G4CZYA,B08N6PZR6Y
AGXVB4UEYOJCFXO6XR45I52IWWWQ,B0C4DTCKS5
AFOCYG7W2XOENUFSYE2M4UX7ZFQA,B01N75TWSA
AE5J2V4IXO4KGDEULO7IYTMKG43Q,B07FQDMKFT
AFFEEQGW7YJ32UAWBQGACEASQINA,B00F0DD0I6
AFRCA2VP5MWFYGMUW6LUG6JINP7A,B071FC3F3Z
AFM2CDIEHGWTP6NPJ4OUSB5TESLA,B0BLNQ6B3L
AFYLJAPXW34IWSEHKT5CUAMCKAAA,B08VCZDZSP
AGSMREAESP2A4UMSQEH6HA745IJA,B0BRSFW7RJ
AHO2FXE7K7F2SKMDGD44T7YWG2MQ,B09D5D6PXR
AGB2YYYVBY5CQKN4OQFRCS6UQWEQ,B0043T7FXE
AGUBEU7CF7T4632IBBVKUCS7MDXQ,B00KXYXXK2
AG2CZRZGOVDCD5BBMCGA7CSTGQIQ,B07FP8VLXS
AGPYBRXPERBYG3V5C7MPWDQMHYAA,B0BDSZ2KT3
AFVWJPVSXFKD56Y3LA7WDNY4E4HA,B0079KZZKO
AHGIFH725GACGXGGCMZAMXK24RAQ,B07NRBL8CM
AGDUO7WNXL5MDGPC7HJ6F6K5IESA,B01EL4PVFE
AGRSKEBV2XE2YBMYOMGHIOM2SWNQ,B01N4P5SQ3
AHL4SREFD23VRFXFV65OLKKQLP6A,B09V6Q26GD
AETBULR7MGXG2N3GUPTGSOX2XCAA,B00X5P8BJO
AFBLC5UWLC4QSIF675P7773QIXUA,B0BGNG1294
AE4SBEJSCJAWM7CRKJDBQF3O7RGA,B01DLWBPCA
AE7BB3OKVO6P6DWTXPIC4SRDYWOQ,B0B6HR2RKV
AGY4AYZE2KT3R32QHD7TNRN6ZAEQ,B07GW9TJ3G
AHTXOIGEP3DOSZOH7Q3DXOOQ3TOQ,B009ZIILLI
AFL4B4O6FMDG7XO76Y2ZANPCBYWA,B07XPQF1FJ
AF7GFTOADPNSDQ33MFQ7AAFIYVKQ,B0BK3LYMR2
AGHNIMSGXGDJIJIZ4ZQ6XF4FUHWA,B0BGNG1294
AF7HMHKRNVZFKHNQL6F5CGG5T3WQ,B0B3T4JWN9
AFCG2UGJLBHISHEI7S5PZLBNY2QA,B00ECDM78E
AGVM3U55VHWHEJXRQ4IKLK7NCAAQ,B084J4PX72
AF6N2KXY4RRRZN3RMDMMLNZOT2HA,B0CCDMQZM7
AHMNA5UK3V66O2V3DZSBJA4FYMOA,B07Z3ZF5NG
AGM7AE2O3GLDNPHE76SRSW3G2AFA,B001ELJ9QK
AHWGBBP47PCPIYDRK6O6OPTWVLXQ,B00IVPU7AO
AFLGZJZ2QXT7NY5Z42LQWDXKLKAA,B006U1YUZE
AFQUI7HJBDQ576CAGQHYPMY6SL2A,B00UVSJU4S
AHNF4B7MTTCZE7R5QWN2TK36J45Q,B09RCQFWWV
AFIYUONW4TTLS6C26RYUYAPZFRZQ,B07KFQFDNB
AHFXER2TFR35K5EJC3RGRVPXIY5Q,B0BMK6DC5W
AFQHSDJPROTYSPN3KN3S4PEK7NFA,B07GKH4SLV
AFBR6FNC6TTA7672LYJQVLFALZSA,B0987C9SFD
AHHZGBPAFW6RZNKPDYZEPJ3FBC5Q,B004VM1T5S
AG3ZTOURGXRGMMW2SSR3HHASNMJA,B005NGQWL2
AEBNL6SRF6MH3PXRIVDKM3O67D5A,B0B3N4KFY3
AEN2EXFMNEUKMMVSAKWPXCDBCVCQ,B0BPL157WQ
AHALVLR4JBWBEUS4QDG2C7Y2MZFA,B0949SYKMX
AE4SBEJSCJAWM7CRKJDBQF3O7RGA,B09P4Q7JK4
AEYTBLWRWVNSWGNIGPOMOE25A56A,B005PB2SZY
AFOCYG7W2XOENUFSYE2M4UX7ZFQA,B071HVYGNJ
AEELWXOS6VKSPV473CLBS4VO6PCQ,B07C1RSV9C
